pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.588,4
16,n<=16,sr>70%,kvB<=16k,kp<=20k,0.1413,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.494,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.3497,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.4953,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.4436,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.4881,4
16,n<=16,sr>70%,kvB<=1k,kp<=16k,0.8651,3
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.3932,4
16,n<=16,sr>70%,kvB<=1k,kp<=20k,0.4781,3
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.2845,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,-0.0018,3
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.4973,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,-0.3366,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.6716,4
16,n<=16,sr>70%,kvB<=32k,kp<=16k,0.4322,2
16,n<=16,sr>70%,kvB<=32k,kp<=1k,0.542,2
16,n<=16,sr>70%,kvB<=32k,kp<=20k,0.3861,2
16,n<=16,sr>70%,kvB<=32k,kp<=2k,0.3742,2
16,n<=16,sr>70%,kvB<=32k,kp<=4k,0.289,2
16,n<=16,sr>70%,kvB<=32k,kp<=512,0.4991,2
16,n<=16,sr>70%,kvB<=32k,kp<=8k,0.158,2
16,n<=16,sr>70%,kvB<=32k,kp=0,0.5991,2
16,n<=16,sr>70%,kvB<=4k,kp<=16k,-1.1283,3
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.2181,4
16,n<=16,sr>70%,kvB<=4k,kp<=20k,0.0778,3
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.2621,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.1276,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.3514,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,-0.0173,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.4246,4
16,n<=2,sr<=70%,kvB<=16k,kp<=16k,-0.107,2
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9737,2
16,n<=2,sr<=70%,kvB<=16k,kp<=20k,0.3018,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9734,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9743,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9728,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9732,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9759,2
16,n<=2,sr<=70%,kvB<=1k,kp<=16k,0.0495,1
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.2388,2
16,n<=2,sr<=70%,kvB<=1k,kp<=20k,1.6168,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.2897,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.6176,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9197,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.3267,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9263,2
