regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,1,0.0625,4.0,1024,4096,128,512,152,1431.406,1414.896,1401.009,
mixed,16,1,0.0625,4.0,1024,4096,1024,4096,1216,1450.671,1941.066,1469.327,0.038
mixed,16,1,0.0625,4.0,1024,4096,8192,32768,9728,3324.382,9783.54,5085.606,0.2727
mixed,16,1,0.0625,4.0,1024,20480,128,512,152,5021.543,5143.05,5031.527,0.0822
mixed,16,1,0.0625,4.0,1024,20480,1024,4096,1216,5318.022,5921.662,5476.614,0.2627
mixed,16,1,0.0625,4.0,1024,20480,8192,32768,9728,6794.453,11871.325,7693.35,0.1771
mixed,16,1,0.0625,4.0,2048,0,128,512,152,794.23,841.337,816.312,0.4688
mixed,16,1,0.0625,4.0,2048,0,1024,4096,1216,954.134,1653.23,1120.309,0.2377
mixed,16,1,0.0625,4.0,2048,0,8192,32768,9728,3195.901,10000.852,4777.13,0.2324
mixed,16,1,0.0625,4.0,2048,512,128,512,152,973.11,1050.097,999.444,0.3421
mixed,16,1,0.0625,4.0,2048,512,1024,4096,1216,1121.909,1827.051,1276.849,0.2197
mixed,16,1,0.0625,4.0,2048,512,8192,32768,9728,3344.731,10148.049,5029.433,0.2476
mixed,16,1,0.0625,4.0,2048,4096,128,512,152,2406.63,2445.095,2403.557,-0.0799
mixed,16,1,0.0625,4.0,2048,4096,1024,4096,1216,2529.86,3005.726,2484.644,-0.095
mixed,16,1,0.0625,4.0,2048,4096,8192,32768,9728,4437.363,10763.465,6106.557,0.2639
mixed,16,1,0.0625,4.0,2048,20480,128,512,152,8473.127,9052.026,8227.416,-0.4244
mixed,16,1,0.0625,4.0,2048,20480,1024,4096,1216,9183.064,9402.326,9188.668,0.0256
mixed,16,1,0.0625,4.0,2048,20480,8192,32768,9728,10115.12,15369.367,10665.169,0.1047
pure,16,2,0.125,4.0,0,0,128,512,176,124.512,155.359,129.631,0.1659
pure,16,2,0.125,4.0,0,0,1024,4096,1408,221.118,406.14,280.861,0.3229
pure,16,2,0.125,4.0,0,0,8192,32768,11264,895.096,2423.783,1436.724,0.3543
mixed,16,2,0.125,4.0,16,0,128,512,176,120.223,210.718,143.517,0.2574
mixed,16,2,0.125,4.0,16,0,1024,4096,1408,417.019,1208.052,645.753,0.2892
mixed,16,2,0.125,4.0,16,0,8192,32768,11264,2718.952,8253.797,5182.919,0.4452
mixed,16,2,0.125,4.0,16,512,128,512,176,147.741,198.142,162.335,0.2896
mixed,16,2,0.125,4.0,16,512,1024,4096,1408,439.067,1208.211,683.576,0.3179
mixed,16,2,0.125,4.0,16,512,8192,32768,11264,2890.719,7802.153,4950.536,0.4194
mixed,16,2,0.125,4.0,16,4096,128,512,176,475.034,522.716,478.297,0.0684
mixed,16,2,0.125,4.0,16,4096,1024,4096,1408,642.712,1211.443,678.651,0.0632
mixed,16,2,0.125,4.0,16,4096,8192,32768,11264,3097.734,8108.037,5262.95,0.4322
mixed,16,2,0.125,4.0,16,20480,128,512,176,2289.287,2040.364,2291.687,
mixed,16,2,0.125,4.0,16,20480,1024,4096,1408,2450.787,2687.618,2435.27,-0.0655
mixed,16,2,0.125,4.0,16,20480,8192,32768,11264,3699.478,8777.836,5006.312,0.2573
mixed,16,2,0.125,4.0,128,0,128,512,176,123.901,219.101,155.71,0.3341
mixed,16,2,0.125,4.0,128,0,1024,4096,1408,427.516,1145.364,737.111,0.4313
mixed,16,2,0.125,4.0,128,0,8192,32768,11264,3032.03,7824.022,4939.625,0.3981
mixed,16,2,0.125,4.0,128,512,128,512,176,165.534,207.869,167.998,0.0582
